KORLIQUOR_ID,KORLIQUOR_NM,KORLIQUOR_CTGRY,KORLIQUOR_PRC
"87881585144","선인양조 도봉산막걸리 12도 500ml 경기도 양주시 전통주","막걸리/탁주","15000.0"
"87882804264","명인 안동소주 호리병 45도 600ml 경북 안동 전통주","소주","30500.0"
"87883073116","다랭이팜 생 막걸리 (750ml X 20병)","막걸리/탁주","63000.0"
"87892559062","명인 안동소주 호리병 45도 400ml 경북 안동 전통주","소주","24500.0"
"87892562912","명인 안동소주 호리병 45도 800ml 2병입 경북 안동 전통주 선물세트","전통주선물세트","93000.0"
"87892571061","명인 안동소주 호리병 45도 400ml 2병입 경북 안동 전통주 선물세트","전통주선물세트","50500.0"
"87892574125","명인 안동소주 양반탈 45도 800ml 경북 안동 전통주","소주","41000.0"
"87892576917","명인 안동소주 양반탈 45도 400ml 경북 안동 전통주","소주","29000.0"
"87892584296","명인 안동소주 35도 360ml 경북 안동 전통주","소주","6300.0"
"87892586298","명인 안동소주 22도 360ml 경북 안동 전통주","소주","4500.0"
"87892609527","명인 안동소주 부부탈 도자기 선물세트 45도 400ml 2병입 경북 전통주 선물세트","전통주선물세트","59500.0"
"87893215366","숲으로7 7도 700ml 과천도가 상쾌한 막걸리 탁주","막걸리/탁주","8000.0"
"87893221237","숲으로12 12도 700ml 과천도가 상쾌한 막걸리 탁주","막걸리/탁주","11000.0"
"87894028208","화심 오크 군고구마 버번캐스크 숙성 58도 CS 500ml","소주","89000.0"
"87894070202","한산소곡주 오크주 블루 43도 500ml 충남 서천 전통주","리큐르주","69000.0"
"87895493454","너드바질스파클링 2병 (1세트)","막걸리/탁주","24000.0"
"87896905450","한산소곡주 진사당초 43도 1L 충남 서천 전통주","리큐르주","168000.0"
"87896907745","편백숲 산소막걸리 12도 750ml 6병","막걸리/탁주","60000.0"
"87896908725","한산소곡주 소곡주 명화 1호 18도 1L 충남 서천 전통주","약주","119000.0"
"87896914747","한산소곡주 소곡주 천상문 세트 18도 500ml 충남 서천 전통주 선물세트","전통주선물세트","32900.0"
"87896916499","한산소곡주 소곡주 천상문 보자기세트 18도 500ml 충남 서천 전통주 선물세트","전통주선물세트","48900.0"
"87896920389","한산소곡주 불소곡주 43도 700ml 충남 서천 전통주","리큐르주","189000.0"
"87896930838","한산소곡주 소곡주 약주 18도 700ml 충남 서천 전통주","약주","21500.0"
"87896935046","한산소곡주 소곡주 약주 18도 1.8L 충남 서천 전통주","약주","36900.0"
"87896942172","한산소곡주 소곡주 어주 18도 700ml 충남 서천 전통주 선물세트","전통주선물세트","35900.0"
"87896966698","한산소곡주 사군자 세트 18도 500ml 2병입 충남 서천 전통주 선물세트","전통주선물세트","89000.0"
"87896975509","한산소곡주 오크세트 43도 500ml 2병입 충남 서천 전통주 선물세트","리큐르주","119000.0"
"87897182042","편백숲 산소막걸리 12도 750ml 4병","막걸리/탁주","44000.0"
"87897585395","조은술세종 이도 담금주 30도 3600ml x4병","일반증류주","49140.0"
"87897585718","조은술세종 이도 담금주 25도 3600ml x4병","일반증류주","42300.0"
"87897692319","술픽 자연담은복분자막걸리 6도 360ml X 20병 박스상품 여행 캠핑 대량구매","막걸리/탁주","55100.0"
"87897698529","술픽 중원양조 사랑할때 12도 300ml X 20병 박스상품 여행 캠핑 대량구매 주점용","국산와인/과일주","61000.0"
"87897701269","술픽 참주가 동해밤바다 17.2도 360ml X 12병 박스상품 여행 캠핑 대량구매","일반증류주","37800.0"
"87897705942","술픽 맑은내일 의리남 소주 16.5도 360ml X 20병 박스상품 여행 캠핑 대량구매","소주","36100.0"
"87897736695","술픽 가성비소주 4종 세트 참조은안동소주 의리남 동해 맑은강원 소주","일반증류주","9900.0"
"87897744402","R TINA 알 티나 16도 750ml 딸기맛 칵테일 지관통 세트","리큐르주","38000.0"
"87897935840","술픽 해치소주 토끼소주 화이트23도 블랙40도 375ml세트","소주","49900.0"
"87898089551","술픽 한영석청명주 13.8도 18.6도 375ml 세트 누룩명인 약주추천","약주","51570.0"
"87898148495","착한농부 밀담 24도 40도 52도 360ml 3본입 단수수 증류주","일반증류주","40050.0"
"87898153803","착한농부 예천주 럼 PHAT 16.8도 300ml 3본","일반증류주","13230.0"
"87898336450","명품안동소주 선물용 호리병 400ml 30도","소주","24900.0"
"87898352246","제주왕지케 제주동백꽃 14도 375ml 제주도 제주시 전통주","기타전통주","9000.0"
"87898361985","제주왕지케 제주유채 14도 375ml 제주도 제주시 전통주","기타전통주","9000.0"
"87898577409","선비 진 오크 48도 750ml 토끼소주","소주","61750.0"
"87898772606","사일로 식스 6도 750ml","막걸리/탁주","16000.0"
"87901957306","문배주 특2호 보자기 포장 선물세트 40도 400ml 1병+700ml 1병+도자기잔 3개","전통주선물세트","67500.0"
"87902008111","문배주 특1호 보자기 포장 선물세트 40도 400ml 호리병 2병+도자기잔 3개 이바지술","전통주선물세트","55800.0"
"87902688652","일월삼주 일주142(탁주) 14.2도 360ml 연잎효모 깔끔한 탁주 추천","막걸리/탁주","11000.0"
"87902970260","마루나 막걸리 7도 750ml 아토양조장 무감미료 용인쌀 100%","막걸리/탁주","7500.0"
"87902979200","마루나 그린 7도 750ml 아토양조장 무감미료 용인쌀 100%","막걸리/탁주","8000.0"
"87902984684","마루나 약주 13도 375ml 아토양조장 무감미료 용인쌀 100%","막걸리/탁주","19000.0"
"87905397389","율 샤인","국산와인/과일주","22000.0"
"87906291719","백경13 화이트 탁주 13도 500ml 백경증류소","막걸리/탁주","20000.0"
"87906300423","백경15 화이트 약주 15도 500ml 백경증류소","약주","30000.0"
"87906354620","백경10 복숭아 탁주 10도 500ml 백경증류소","막걸리/탁주","20000.0"
"87909761156","운경 지리산 더덕주 25도 250ml 증류주","일반증류주","6300.0"
"87909885814","운경 지리산 더덕주 25도 450ml 증류주","일반증류주","10800.0"
"87909952019","과천도가 관악산 생막걸리 6도 1L 경기도 과천시 전통주","막걸리/탁주","7200.0"
"87909956850","과천도가 과천미주 9도 500ml 경기도 과천시 전통주","막걸리/탁주","9000.0"
"87909959347","과천도가 경기백주 14도 500ml 경기도 과천시 전통주","막걸리/탁주","11000.0"
"87910009202","한강주조 보스토끼 막걸리 9도 700ml 서울시 전통주","막걸리/탁주","7900.0"
"87910053786","운경 지리산 더덕주 25도 1000ml 선물세트 증류주","일반증류주","44100.0"
"87910287112","온증류소 형형 58도 300ml 증류식소주","소주","90000.0"
"87910288697","온증류소 연연 25도 300ml 참깨증류주","일반증류주","18000.0"
"87910413933","도반주조 퍼스트러브 막걸리 16도 375ml 경기도 파주시 전통주","막걸리/탁주","21000.0"
"87910892171","행주산성주가 냥이탁주 막걸리 프레쉬 fresh 5도 500ml 경기도 고양시 전통주","막걸리/탁주","10000.0"
"87910894288","행주산성주가 천년을 살아도 8도 375ml 경기도 고양시 전통주","막걸리/탁주","10000.0"
"87910901060","사임당 강릉소주 17도(2병) 100%증류식소주 전통방식주조 지역특산주","소주","24000.0"
"87910953107","왕율주 40% 360ml 사곡양조원 공주 알밤 증류주","일반증류주","15300.0"
"87910961040","왕율주 40% 700ml 사곡양조원 공주 알밤 증류주","일반증류주","35000.0"
"87910992490","밤꽃향기 13.5% 375ml 사곡양조원 공주 알밤 약주 청주","일반증류주","6750.0"
"87911006246","진쾌남 40% 360ml 사곡양조원 공주 알밤 증류주","일반증류주","15300.0"
"87911013537","진쾌남 40% 700ml 사곡양조원 공주 알밤 증류주 (전용 케이스 포함)","리큐르주","35000.0"
"87911047105","우희열 한산 소곡주 18도 360ml 서천 차례주 살균약주","약주","8910.0"
"87911084406","모리19 19% 375ml 강산명주 보리 소주 찰보리","소주","8820.0"
"87911125956","대통주 11% 375ml 강산명주 대나무 약주","약주","2000.0"
"87911163018","부안강산뽕주 13% 300ml 강산명주 과실주 오디와인","국산와인/과일주","2700.0"
"87911169247","부안강산뽕주 13% 375ml 강산명주 과실주 오디와인","국산와인/과일주","3500.0"
"87911232546","술픽 고려원 으뜸원 11도 500ml 저온숙성 발효 과일향","약주","4500.0"
"87920029442","[진 단품] 라이프진54 LIFE Gin 54% 크래프트브로스","일반증류주","39000.0"
"87920544083","로얄그레이 [술빚는호랑이] 꿀술 미드 전통주 375ml 11도","기타전통주","27500.0"
"87920935784","죽향도가 죽향41 화이트 375ml 3년 숙성 2021우리술품평회 대상","일반증류주","25200.0"
"87920958562","감자술 선물세트 16도 400ml 2병 평창서주 오대서주양조 (전용 케이스, 쇼핑백, 잔 포함)","약주","49500.0"
"87920996915","천비향 화주 40도 375ml 좋은술 증류식 소주 오양주","소주","60800.0"
"87921002240","천비향 화주 53도 375ml 좋은술 증류식 소주 오양주","소주","100000.0"
"87921013191","천비향 어차피 24도 375ml 좋은술 국내 최초 무궁화 증류주 (전용 케이스 포함)","소주","30000.0"
"87921016199","천비향 어차피 36.5도 375ml 좋은술 국내 최초 무궁화 증류주 (전용 케이스 포함)","소주","60000.0"
"87921655755","딸꾹 인기술 세트 _ 지리산 강쇠 + 감자술 300ml + 황진이","전통주선물세트","9990.0"
"87921659677","운암 세트 _ 운암 42도 + 운암 32도 오크","전통주선물세트","18720.0"
"87921687803","숲으로 세트 _ 숲으로 7도 + 숲으로 12도","전통주선물세트","17100.0"
"87921689873","제주 감귤주 세트 _ 니모메 + 혼디주 + 미상25","전통주선물세트","26190.0"
"87921695816","산미파를 위한 막걸리 세트 _ 조오탁 10도 + 숲으로 12 + 너디 킥","전통주선물세트","31000.0"
"87921700069","지란지교 캐모마일 탁주 12도 500ml 프리미엄 막걸리","막걸리/탁주","17000.0"
"87924632010","[하드포션 세트] 하드포션 14.3도+하드포션 드라이 17.5도 팔팔양조장","막걸리/탁주","35910.0"
"87925585121","지란지교 프리미엄탁주 캐모마일탁주12도 500ml","막걸리/탁주","17100.0"
"87925667546","일년감주 토마토막걸리2병+감천도가 쌀막걸리2병 (600ml)","막걸리/탁주","29000.0"
"87925689286","태평주가 진안블랙 골드 40도 500ml 전북 진안 전통주","일반증류주","29000.0"
"87925693927","태평주가 진안블랙 18도 375ml 전북 진안 전통주","일반증류주","7000.0"
"87925701197","태평주가 진안블랙 18도 375ml 3병입 세트 전북 진안 전통주 선물세트","일반증류주","22800.0"
"87925738965","태평주가 진심 홍삼주 명작 53도 400ml 세트 전북 진안 전통주 선물세트","전통주선물세트","39000.0"
"87925746269","태평주가 진심 홍삼산삼주 38도 750ml 전북 진안 전통주","기타전통주","64000.0"
"87925789256","태평주가 진심 인삼주 19도 375ml 전북 진안 전통주","기타전통주","9290.0"
"87925793651","태평주가 진심 인삼주 19도 375ml 3병입 세트 전북 진안 전통주 선물세트","전통주선물세트","27500.0"
"87925798461","태평주가 진심 인삼홍삼주 38도 750ml 전북 진안 전통주","기타전통주","77900.0"
"87925803794","태평주가 진심 홍삼주 19도 375ml 전북 진안 전통주","기타전통주","5300.0"
"87925806620","태평주가 진심 홍삼주 19도 375ml 3병입 세트 전북 진안 전통주 선물세트","전통주선물세트","17300.0"
"87925902628","제주샘 고소리술 29도 375ml 제주도 제주시 전통주","소주","24000.0"
"87925905686","제주샘 고소리술 40도 375ml 제주도 제주시 전통주","소주","32000.0"
"87925911305","제주샘 고소리술 도자기 40도 500ml 제주도 제주시 전통주","소주","80000.0"
"87925974449","고흥 풍양 유자 막걸리 6도 750ml 청정 영농조합 유자주","막걸리/탁주","2520.0"
"87925980696","유자 동동주 향주 6도 750ml 청정 영농조합 유자주","막걸리/탁주","3150.0"
"87925994221","서울 오리지널 7.5도 500ml 서울양조장 프리미엄 설화곡 생막걸리","막걸리/탁주","15000.0"
"87925998728","서울 핑크 7.5도 500ml 서울양조장 프리미엄 설화곡 생막걸리","막걸리/탁주","15000.0"
"87926015012","서울 골드 15도 750ml 서울양조장 프리미엄 설화곡 생막걸리 (전용케이스 포함)","막걸리/탁주","250000.0"
"87926040311","구름을 벗삼아 6도 750ml 문경주조 쌀막걸리","막걸리/탁주","2850.0"
"87926048555","오미자 생막걸리 6.5도 750ml 문경주조 전통주 막걸리","막걸리/탁주","3150.0"
"87926052548","[토끼소주 세트] 화이트 375ml+블랙 375ml (선물 쇼핑백 포함)","소주","63020.0"
"87926057744","오희 스파클링 막걸리 8.5도 500ml 문경주조 청와대 만찬주","막걸리/탁주","22000.0"
"87928893628","[진 단품] 라이프Hop진46 LIFE Hop Gin 46% 크래프트브로스","일반증류주","39000.0"
"87928980478","맑은내일유자 7도 300ml 우포의아침 살균약주","약주","4750.0"
"87929526929","선비 보드카 40도 750ml 토끼소주","소주","54900.0"
"87929813882","조선주조사 14도 300ml 우포의아침 청주 차례주","약주","3960.0"
"87930076731","이성우명인 계룡백일주 청도자기 40도 600ml","리큐르주","47500.0"
"87930322848","금설 35도 선물세트 375ml, 80ml 미니어쳐 (잔 2개 포함)","일반증류주","59000.0"
"87930522826","려 25 고구마 증류소주 25% 375ml 국순당 여주명주 고구마 증류 원액 2019 우리술 품평회 최우수상","소주","21600.0"
"87930590323","쇼어레드 보드카 40도 375ml 청양고추 소주 브리즈앤스트림 (지관통 포함)","일반증류주","19000.0"
"87933376362","곽우선 명인의 설련주 16도 375ml","약주","18000.0"
"87933932718","태인주조 송명섭막걸리 6도 750ml x15병 박스상품 캠핑 모임 대용량","막걸리/탁주","60750.0"
"87933932907","용두산 조은술 소백산막걸리 6도 750ml x15병 박스상품 캠핑 모임 대용량 청와대 만찬주","막걸리/탁주","33750.0"
"87933934374","조은술 세종 괴산 찰옥수수주 6도 750ml x20병 박스상품 캠핑 모임 대용량 막걸리형 전통주","기타전통주","36000.0"
"87933935952","배상면주가 심술 7도 330ml x16병 박스상품 캠핑 모임 대용량 포도블루베리탄산주","약주","43200.0"
"87933936152","고헌정 동학 1957 특선 13도 375ml x20병 박스상품 캠핑 모임 대용량 청주","약주","68400.0"
"87933937963","중원양조 사랑할때 12도 300ml x20병 박스상품 캠핑 모임 대용량 사과과실주","국산와인/과일주","66600.0"
"87933939090","참주가 스파클링 톡톡복분자주 7도 750ml x20병 박스상품 캠핑 모임 대용량 복분자주","기타전통주","54000.0"
"87933940016","내국양조 담금주 강주 50도 1800ml x8병 박스상품 야관문 매실 복숭아","리큐르주","89280.0"
"87934262614","폭스진 25% 200ml 문경주조 국내최초 홉(HOP) 증류주 (전용 케이스 포함)","막걸리/탁주","16050.0"
"87934365116","술픽 사곡양조원 공주 왕밤 막걸리 6도 750ml X 15병 여행 캠핑 모임자리 단체","막걸리/탁주","24300.0"
"87934365273","술픽 김포탁주 금쌀 선호 생막걸리 6도 750ml 15병 세트 캠핑 모임 단체 대량구매","막걸리/탁주","27550.0"
"87934370571","술픽 고려원 으뜸원 11도 500ml X 20병 세트 여행 캠핑 모임자리 단체 대량구매","약주","94000.0"
"87934370761","술픽 술소리 지리산기운내린강쇠 13도 375ml X 20병 박스상품 여행 캠핑 대량구매","약주","54000.0"
"87934427080","술픽 오미자리큐르 4종세트 하이볼 칵테일 홈바 캠핑술 홀리엠 꿀샘16 만월 장수 오미자주","전통주선물세트","50160.0"
"87934427238","술픽 제로 세트 일품제로슈거 뉴룩 당류 0g 깔끔한 가벼운","전통주선물세트","11400.0"
"87934427428","술픽 막걸리 5종 입문 세트 미생 선호 자연담은 대대포블루 정고집옛날생동동주 술린이","전통주선물세트","13580.0"
"87934427602","술픽 조은술 우도땅콩 알밤 세종찰옥수수 바나나 막걸리 4병 세트","전통주선물세트","8180.0"
"87934511333","술픽 newlook 뉴룩 4도 500ml 오리지널 레몬 얼그레이 3병 세트 제로막걸리","막걸리/탁주","12250.0"
"87934944354","겨울지나 오크 35도 375ml 겨울소주 아리랑주조","소주","22800.0"
"87937978143","그래그날 막걸리 5.5도 750ml 6병입 세트 프리미엄 경기도 생막걸리","막걸리/탁주","23760.0"
"87938035253","영덕주조 도원결의 21도 360ml 복숭아 증류주","일반증류주","7880.0"
"87938035510","섬진강바람 오크 24도 375ml 매실증류주 오크숙성주","일반증류주","17000.0"
"87938036096","섬진강바람 오크 40도 375ml 매실증류주 오크숙성주","일반증류주","29000.0"
"87938036546","섬진강바람 백자 20도 375ml 매실증류주 항아리숙성","일반증류주","16000.0"
"87938036810","섬진강바람 백자 40도 375ml 매실증류주 항아리숙성","일반증류주","26000.0"
"87938050455","제주왕지케 설홍 20도 375ml 동백꽃 증류주","일반증류주","4500.0"
"87938064872","왕지케양조 제주유채 14도 375ml 유채꽃 발효주 제주전통주","기타전통주","8010.0"
"87938709098","맑은내일 벚꽃주 7도 300ml 벚꽃술","일반증류주","6300.0"
"87938786751","컨츄리와인 선물세트 12도 750ml (컨츄리 캠벨+산머루 드라이)","전통주선물세트","41300.0"
"87941769820","이스트디자이너스 그래그날 막걸리 5.5도 750ml 12병입 경기도 탁주","막걸리/탁주","47520.0"
"87941783968","YES THE DAY 그래그날 막걸리 5.5도 750ml 20병입 무아스파탐 생막걸리","막걸리/탁주","79200.0"
"87941801308","술술상점 지비지스피리츠 경복궁소주 40도 350ml","일반증류주","28000.0"
"87941807126","술술상점 지비지스피리츠 경복궁소주 24도 375ml","일반증류주","12000.0"
"87942185063","술술상점 태안발효 태안별주 40도 375ml","일반증류주","50000.0"
"87942192083","술술상점 태안발효 태안별주 40도 250ml","일반증류주","35000.0"
"87942194825","술술상점 태안발효 태안별주 25도 375ml","일반증류주","30000.0"
"87943096567","[리밋브루잉] 봄봄 스파클링 딸기와인 수제 프리미엄 무감미료 무첨가제 전통주","기타전통주","18000.0"
"87947175728","회곡양조장 담소 23도 375ml","일반증류주","16000.0"
"87947377948","내국양조 담금주 강주 50도 5000ml 리큐르주","리큐르주","37350.0"
"87948085680","[두루미양조장][전통주] 라뽐드세잔 철원오대쌀 탁주 (10도 750ml)","막걸리/탁주","30000.0"
"87948483763","벌꿀주 전통주 벌꿀 명인 달콤한 허니비 와인 375ml 1병+1병","일반증류주","59400.0"
"87948929595","팔팔양조장 하드포션 드라이 14.3도 375ml 김포금쌀 팔팔막걸리 원주","막걸리/탁주","19000.0"
"87952138356","우리도가 운악산 찹쌀동동주 6도 1700ml x 5 박스상품 캠핑 모임 대용량","막걸리/탁주","21600.0"
"87952402128","모리29 29% 375ml 강산명주 보리 소주 찰보리","소주","20900.0"
"87952575345","려2013본 41.5 % 500ml 국순당 여주명주 쌀, 고구마 증류 원액 블랜딩 증류 소주 (전용 케이스, 쇼핑백, 잔 포함)","소주","68000.0"
"87952977291","젤코바 바쿠스눈물 39 500ml 포도브랜디 포도 증류주 일반증류주","일반증류주","55100.0"
"87953307512","별그리안 초설감 40% 350ml 백록주가 제주 감귤 증류주","일반증류주","39000.0"
"87953322590","벚꽃 피는 날에, 제주 12% 500ml 백록주가 왕벚꽃 막걸리 탁주","막걸리/탁주","22000.0"
"87953399057","술픽 국순당 여주명주 려 2013 본 41.5도 500ml 전용잔 2개 10년 숙성 소주","소주","68000.0"
"87953690349","도원결의 복숭아 술 21도 360ml 영덕주조 증류 소주","리큐르주","7880.0"
"87953753062","야수 R 53도 375ml 주연향 쌀 증류식 소주 증류주 (전용 케이스 포함)","소주","94000.0"
"87953760738","야수 S 53도 375ml 주연향 고구마 증류식 소주 증류주 (전용 케이스 포함)","소주","107000.0"
"87953765064","야수 G 53도 375ml 주연향 인삼 증류식 소주 증류주 (전용 케이스 포함)","소주","115000.0"
"87953944273","맑은내일 미니어처 선물세트 (단감명작, 맑은내일유자, 조선주조사, 운암24, 운암32)","전통주선물세트","25650.0"
"87953961230","홍로 45% 500ml 석전주가 곽우선 명인 일반 증류주 (전용 케이스 포함)","일반증류주","45000.0"
"87953968810","설련 16% 750ml 석전주가 곽우선 명인 백련꽃 약주 (전용 케이스 포함)","일반증류주","31500.0"
"87957892402","그래, 그날 생막걸리 5.5도 750ml Yes The Day","막걸리/탁주","4080.0"
"87960233709","해미읍성 해미청포도 8도 500ml","국산와인/과일주","14800.0"
"87960243672","해미읍성 해미복숭아 8도 500ml","국산와인/과일주","14800.0"
"87964606610","사임당 강릉소주 24도(2병) 100%증류식소주 전통방식주조 지역특산주","소주","26000.0"
"87964930143","민주술도가 독립군막걸리 블랙 18.6도 500ml 무아스파탐 무첨가 수제막걸리","막걸리/탁주","25000.0"
"87964953255","민주술도가 독립군막걸리 블루 8.3도 500ml 무아스파탐 무첨가 수제막걸리","막걸리/탁주","10000.0"
"87964991442","민주술도가 민주포도막걸리 12도 500ml 무아스파탐 국내산 포도막걸리","막걸리/탁주","16000.0"
"87965018267","민주술도가 민주허브막걸리 14도 500ml 무아스파탐 국내산 허브막걸리","막걸리/탁주","16000.0"
"87965079544","민주술도가 민주쌀막걸리 16도 500ml 무아스파탐 국내산 수제 막걸리","막걸리/탁주","16000.0"
"87965357033","해창주조 해창막걸리 12도 900ml x2병 찹쌀생막걸리","막걸리/탁주","32400.0"
"87965357321","해창주조 해창막걸리 9도 900ml x3병 찹쌀생막걸리","막걸리/탁주","32400.0"
"87965844364","사임당 강릉소주 17도 24도 100%증류식소주 전통방식주조 지역특산주","소주","25000.0"
"87966279925","과천도가 숲으로 12도 700ml 경기도 과천시 전통주","막걸리/탁주","12000.0"
"87966728531","문배술 헤리티지 40도 500ml 이기춘명인주","소주","30300.0"
"87966760217","[회곡양조장] 담소 안동소주 증류식 전통주 375ml 23도","소주","16000.0"
"87977616226","서울효모방 차이앤밀키 8.5도 350ml","기타전통주","15000.0"
"87977616497","서울효모방 리치앤크리미 9도 350ml","기타전통주","15000.0"
"87977616876","서울효모방 다크앤멜로우 9.5도 350ml","기타전통주","17000.0"
"87977617424","서울효모방 쿨막더블 8.5도 500ml","기타전통주","22000.0"
"87977618080","서울효모방 쿨막 8.5도 500ml","기타전통주","20000.0"
"87978618562","전주이강주 초승달 선물세트 25도 500ml + 잔2입","전통주선물세트","49800.0"
"87979170183","[1BOX] 혼디주 12도 330ml X 20병 제주 감귤주 시트러스 대량 구매","국산와인/과일주","135000.0"
"87979262910","[1BOX] 미상 25도 350ml X 16병 제주 감귤 전통주 증류주 시트러스 백종원 술 대량 구매","일반증류주","172800.0"
"87979280966","[1BOX] 밀담 17도 360ml X 15병 단수수 럼 증류주 착한농부 예천주 대량구매","일반증류주","51300.0"
"87979299778","[1BOX] 만월 24도 360ml X 15병 복분자 소주 증류주(케이스포함) 대량구매","일반증류주","155250.0"
"87979312052","[1BOX] 만월 40도 360ml X 15병 복분자 소주 증류주(케이스포함) 대량구매","일반증류주","222750.0"
"87980432534","미음넷증류소 소주다움50 로즈골드 500ml 50% 프리미엄 증류식소주 1병","소주","66000.0"
"87982553586","배다리도가 주교주 16도 500ml 1915년부터 만들어진 술","약주","19000.0"
"87983542518","오연25 홍시 증류주 25도 360ml 감 소주 오연가(케이스 포함)","일반증류주","11400.0"
"87983730757","[1BOX] 오디와인 스위트 13도 750ml X 12병 동진부안참뽕와인 레드 대량구매","국산와인/과일주","162000.0"
"87983780542","[1BOX] 감자술 약주 13도 300ml X 16병 평창서주 오대서주양조 대량구매","약주","60190.0"
"87984090502","[1BOX] 진도홍주 루비콘 40도 500ml X 10병 지초주 대량구매 (케이스, 쇼핑백 포함)","리큐르주","151200.0"
"87987301632","[신제품출시] 키위와인 dry 드라이 4000 (375ml/12%)","국산와인/과일주","18000.0"
"87988045678","세인트하우스 스파클링 살구와인 6% 750ml 1병","국산와인/과일주","40000.0"
"87988066691","세인트하우스 스파클링 배와인 6도 750ml 1병","국산와인/과일주","40000.0"
"87988141289","세인트하우스 스파클링 모과와인 6도 750ml 1병","국산와인/과일주","35000.0"
"87988152987","세인트하우스 스파클링 사과와인 6도 750ml 1병","국산와인/과일주","35000.0"
"87988527400","화락 청춘 7도 750ml 무감미료 프리미엄 생막걸리","막걸리/탁주","5500.0"
"87988527643","소양주조 공지천 6도 750ml 무감미료 프리미엄 생막걸리","막걸리/탁주","10000.0"
"87988753702","지리산 더덕주 운경 25도 450ml 더덕담금주","일반증류주","12000.0"
"87988753994","지리산 더덕주 운경 25도 1000ml 선물세트 더덕담금주 (쇼핑백,케이스포함)","일반증류주","49000.0"
"87988754188","지리산 더덕주 운경 25도 250ml 더덕담금주","일반증류주","7000.0"
"87992728561","안동소주일품 골드 21도 500ml 잔 2개 포함","소주","23750.0"
"87992822741","하이소스토끼 토끼소주 화이트 23도 375ml 충북 충주 전통주","소주","19900.0"
"87992828754","하이소스토끼 토끼소주 블랙 40도 375ml 충북 충주 전통주","소주","27900.0"
"87992832673","하이소스토끼 토끼소주 블랙 40도 750ml 충북 충주 전통주","소주","45000.0"
"87992836100","하이소스토끼 토끼소주 선비 진 48도 375ml 충북 충주 전통주","일반증류주","28900.0"
"87992963348","하이소스토끼 토끼소주 선비 진 48도 750ml 충북 충주 전통주","일반증류주","34900.0"
"87992968054","하이소스토끼 토끼소주 선비 진 오크 48도 750ml 충북 충주 전통주","일반증류주","65000.0"
"87992972642","하이소스토끼 토끼소주 골드 46도 375ml 충북 충주 전통주","소주","39900.0"
"87992977465","하이소스토끼 토끼소주 골드 46도 750ml 충북 충주 전통주","소주","69000.0"
"87992980642","하이소스토끼 토끼소주 가넷 47도 375ml 충북 충주 전통주","소주","49900.0"
"87992984333","하이소스토끼 해치소주 22도 375ml 충북 충주 전통주","소주","11000.0"
"87992993261","하이소스토끼 해치소주 44도 375ml 충북 충주 전통주","소주","18900.0"
"87993251774","여수전통주 방풍찹쌀 막걸리 4병","막걸리/탁주","28000.0"
"87993399276","쿨막 더블 8.5도 500ml 서울효모방 포스트모던 한국술 홉 막걸리","기타전통주","22000.0"
"87993409072","리치 앤 크리미 9도 350ml 서울효모방 포스트모던 한국술 크렘브륄레 커스타드 푸딩 디저트 막걸리","기타전통주","15000.0"
"87993416820","다크 앤 멜로우 9도 350ml 서울효모방 포스트모던 한국술 카카오 다크 초콜릿을 녹여낸 디저트 막걸리","기타전통주","17000.0"
"87997035648","더한 서울의밤 진토닉 하이볼 캔 7도 355ml","리큐르주","3150.0"
"87997048578","더한 서울의밤 진토닉 하이볼 캔 7도 355ml 6개입","리큐르주","17550.0"
"87997059964","더한 서울의밤 진토닉 하이볼 캔 7도 355ml 24개입","리큐르주","73800.0"
"87997185079","국순당 여주명주 려 2013 本 선물세트(500ml+잔 2개) 숙성 소주","소주","68000.0"
"87997198923","이강주 조선3대명주 19도 375ml x8병 박스상품 캠핑 모임 대용량","리큐르주","46800.0"
"87997306109","가야양조 가야 프리미엄 막걸리 6도 750ml 경남 김해 전통주","막걸리/탁주","7300.0"
"87997311107","가야양조 님그리다 프리미엄 막걸리 6도 750ml 경남 김해 전통주","막걸리/탁주","9300.0"
"87997317123","가야양조 블루문 블루 15도 375ml 경남 김해 전통주 리큐르","리큐르주","35000.0"
"87997319352","가야양조 블루문 레드 15도 375ml 경남 김해 전통주 리큐르","리큐르주","35000.0"
"87997325680","가야양조 탱자C 40도 375ml 경남 김해 전통주","일반증류주","43000.0"
"87997328040","가야양조 탱자C 23도 375ml 경남 김해 전통주","일반증류주","28000.0"
"87997333506","가야양조 가야금주 23도 375ml 경남 김해 전통주","일반증류주","28000.0"
"87997337420","가야양조 가야25 25도 375ml 경남 김해 전통주","일반증류주","28000.0"
"87997353229","밀과노닐다 안동 진맥소주 22도 375ml 경북 안동 전통주","소주","22000.0"
"87997362586","우리소주조합 가평소주 25도 360ml 경기도 가평군 전통주","소주","7400.0"
"87997368807","우리소주조합 당진소주 25도 360ml 충남 당진 전통주","소주","7000.0"
"87997378413","우리소주조합 강릉소주 25도 360ml 강원 강릉 전통주","소주","6500.0"
"87997386404","우리소주조합 성산포소주 25도 360ml 제주도 제주시 전통주","소주","8800.0"
"87997389146","우리소주조합 우리소주 세트 25도 360ml 4병입 전통주 선물세트","소주","28000.0"
"87997399900","내국양조 산림욕을 하는 기분 송이주 13도 375ml 충남 논산 전통주","약주","18000.0"
